id_alerta,id_siniestro,codigo,categoria,severidad,puntos,descripcion,evidencia,es_critica
ALT000843,SIN00206,RF-06,Denuncia,Alta,8,Demora atipica en denuncia de robo.,51 horas hasta la denuncia.,False
ALT000844,SIN00206,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000845,SIN00206,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000846,SIN00207,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,5 siniestros previos.,False
ALT000847,SIN00207,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000848,SIN00207,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000849,SIN00208,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,7 siniestros previos.,False
ALT000850,SIN00208,RF-01,Cobertura,Critica,20,Cobertura de perdida total por robo requiere revision especializada.,Cobertura PTxRB.,True
ALT000851,SIN00208,RF-06,Denuncia,Media,4,Demora moderada en denuncia de robo.,29 horas hasta la denuncia.,False
ALT000852,SIN00208,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,4 siniestros del vehiculo.,False
ALT000853,SIN00208,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,3 siniestros del conductor.,False
ALT000854,SIN00209,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,1 documento(s) faltantes o ilegibles.,False
ALT000855,SIN00209,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,6 siniestros del vehiculo.,False
ALT000856,SIN00209,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000857,SIN00210,RF-12,Reporte,Media,5,Reporte tardio frente a la ocurrencia.,Reporte despues de 8 dias.,False
ALT000858,SIN00210,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,3 siniestros previos.,False
ALT000859,SIN00210,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,53 reclamos asociados.,False
ALT000860,SIN00210,RF-11,Documentos,Alta,10,"Documentos con fechas, valores o legibilidad inconsistentes.",1 documento(s) inconsistentes.,False
ALT000861,SIN00210,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,1 documento(s) faltantes o ilegibles.,False
ALT000862,SIN00210,RF-01,Cobertura,Critica,20,Cobertura de perdida total por robo requiere revision especializada.,Cobertura PTxRB.,True
ALT000863,SIN00210,RF-06,Denuncia,Alta,8,Demora atipica en denuncia de robo.,193 horas hasta la denuncia.,False
ALT000864,SIN00210,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000865,SIN00210,RF-18,Dinamica,Alta,6,Relato ilogico frente al tipo de impacto.,Inconsistencia narrativa simulada.,False
ALT000866,SIN00210,RF-19,Dinamica,Baja,3,Accidente multiple o severo reportado de madrugada.,Flag de madrugada activado.,False
ALT000867,SIN00211,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,60 reclamos asociados.,False
ALT000868,SIN00211,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,1 documento(s) faltantes o ilegibles.,False
ALT000869,SIN00211,RF-01,Cobertura,Critica,20,Cobertura de perdida total por robo requiere revision especializada.,Cobertura PTxRB.,True
ALT000870,SIN00211,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000871,SIN00211,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,3 siniestros del conductor.,False
ALT000872,SIN00212,RF-05,Vigencia,Alta,8,Siniestro muy cercano al inicio o fin de vigencia.,8 dias al borde de vigencia.,False
ALT000873,SIN00212,RF-12,Reporte,Media,5,Reporte tardio frente a la ocurrencia.,Reporte despues de 8 dias.,False
ALT000874,SIN00212,RF-03,Lista restrictiva,Critica,10,Coincidencia exacta con lista restrictiva simulada.,Proveedor o asegurado marcado en lista restrictiva de demo.,True
ALT000875,SIN00212,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,82 reclamos asociados.,False
ALT000876,SIN00212,RF-11,Documentos,Alta,10,"Documentos con fechas, valores o legibilidad inconsistentes.",1 documento(s) inconsistentes.,False
ALT000877,SIN00212,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,2 documento(s) faltantes o ilegibles.,False
ALT000878,SIN00212,RF-06,Denuncia,Alta,8,Demora atipica en denuncia de robo.,195 horas hasta la denuncia.,False
ALT000879,SIN00212,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000880,SIN00212,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,3 siniestros del conductor.,False
ALT000881,SIN00213,RF-08,Frecuencia,Media,4,Asegurado con frecuencia historica moderada.,2 siniestros previos.,False
ALT000882,SIN00213,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000883,SIN00213,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000884,SIN00214,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,4 siniestros previos.,False
ALT000885,SIN00214,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,3 siniestros del vehiculo.,False
ALT000886,SIN00214,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,3 siniestros del conductor.,False
ALT000887,SIN00215,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,3 siniestros del vehiculo.,False
ALT000888,SIN00216,RF-05,Vigencia,Media,4,Siniestro cercano al borde de vigencia.,12 dias al borde de vigencia.,False
ALT000889,SIN00216,RF-12,Reporte,Media,5,Reporte tardio frente a la ocurrencia.,Reporte despues de 14 dias.,False
ALT000890,SIN00216,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,4 siniestros previos.,False
ALT000891,SIN00216,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,59 reclamos asociados.,False
ALT000892,SIN00216,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,2 documento(s) faltantes o ilegibles.,False
ALT000893,SIN00216,RF-14,Monto,Media,5,Monto reclamado cercano a la suma asegurada o atipico para la cobertura.,Ratio contra suma asegurada: 1.00.,False
ALT000894,SIN00216,RF-06,Denuncia,Alta,8,Demora atipica en denuncia de robo.,340 horas hasta la denuncia.,False
ALT000895,SIN00216,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000896,SIN00216,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000897,SIN00216,RF-18,Dinamica,Alta,6,Relato ilogico frente al tipo de impacto.,Inconsistencia narrativa simulada.,False
ALT000898,SIN00216,RF-19,Dinamica,Baja,3,Accidente multiple o severo reportado de madrugada.,Flag de madrugada activado.,False
ALT000899,SIN00217,RF-11,Documentos,Alta,10,"Documentos con fechas, valores o legibilidad inconsistentes.",1 documento(s) inconsistentes.,False
ALT000900,SIN00217,RF-06,Denuncia,Media,4,Demora moderada en denuncia de robo.,26 horas hasta la denuncia.,False
ALT000901,SIN00217,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000902,SIN00217,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000903,SIN00218,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,3 siniestros previos.,False
ALT000904,SIN00218,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,59 reclamos asociados.,False
ALT000905,SIN00218,RF-01,Cobertura,Critica,20,Cobertura de perdida total por robo requiere revision especializada.,Cobertura PTxRB.,True
ALT000906,SIN00218,RF-06,Denuncia,Media,4,Demora moderada en denuncia de robo.,28 horas hasta la denuncia.,False
ALT000907,SIN00218,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,4 siniestros del vehiculo.,False
ALT000908,SIN00218,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000909,SIN00219,RF-08,Frecuencia,Media,4,Asegurado con frecuencia historica moderada.,2 siniestros previos.,False
ALT000910,SIN00219,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,3 siniestros del vehiculo.,False
ALT000911,SIN00219,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000912,SIN00220,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,4 siniestros previos.,False
ALT000913,SIN00220,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,3 siniestros del vehiculo.,False
ALT000914,SIN00220,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,4 siniestros del conductor.,False
ALT000915,SIN00221,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,3 siniestros previos.,False
ALT000916,SIN00221,RF-01,Cobertura,Critica,20,Cobertura de perdida total por robo requiere revision especializada.,Cobertura PTxRB.,True
ALT000917,SIN00221,RF-06,Denuncia,Alta,8,Demora atipica en denuncia de robo.,57 horas hasta la denuncia.,False
ALT000918,SIN00221,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000919,SIN00222,RF-11,Documentos,Alta,10,"Documentos con fechas, valores o legibilidad inconsistentes.",1 documento(s) inconsistentes.,False
ALT000920,SIN00222,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,1 documento(s) faltantes o ilegibles.,False
ALT000921,SIN00223,RF-05,Vigencia,Alta,8,Siniestro muy cercano al inicio o fin de vigencia.,8 dias al borde de vigencia.,False
ALT000922,SIN00223,RF-12,Reporte,Baja,3,Reporte con demora moderada.,Reporte despues de 5 dias.,False
ALT000923,SIN00223,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,3 siniestros previos.,False
ALT000924,SIN00223,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,53 reclamos asociados.,False
ALT000925,SIN00223,RF-11,Documentos,Alta,10,"Documentos con fechas, valores o legibilidad inconsistentes.",1 documento(s) inconsistentes.,False
ALT000926,SIN00223,RF-01,Cobertura,Critica,20,Cobertura de perdida total por robo requiere revision especializada.,Cobertura PTxRB.,True
ALT000927,SIN00223,RF-06,Denuncia,Alta,8,Demora atipica en denuncia de robo.,123 horas hasta la denuncia.,False
ALT000928,SIN00223,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000929,SIN00223,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000930,SIN00224,RF-05,Vigencia,Media,4,Siniestro cercano al borde de vigencia.,24 dias al borde de vigencia.,False
ALT000931,SIN00224,RF-12,Reporte,Baja,3,Reporte con demora moderada.,Reporte despues de 4 dias.,False
ALT000932,SIN00224,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,53 reclamos asociados.,False
ALT000933,SIN00224,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,1 documento(s) faltantes o ilegibles.,False
ALT000934,SIN00224,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,4 siniestros del vehiculo.,False
ALT000935,SIN00224,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000936,SIN00225,RF-08,Frecuencia,Media,4,Asegurado con frecuencia historica moderada.,2 siniestros previos.,False
ALT000937,SIN00225,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,1 documento(s) faltantes o ilegibles.,False
ALT000938,SIN00225,RF-01,Cobertura,Critica,20,Cobertura de perdida total por robo requiere revision especializada.,Cobertura PTxRB.,True
ALT000939,SIN00225,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000940,SIN00226,RF-11,Documentos,Alta,10,"Documentos con fechas, valores o legibilidad inconsistentes.",1 documento(s) inconsistentes.,False
ALT000941,SIN00226,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,1 documento(s) faltantes o ilegibles.,False
ALT000942,SIN00226,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000943,SIN00226,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000944,SIN00227,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,3 siniestros previos.,False
ALT000945,SIN00227,RF-01,Cobertura,Critica,20,Cobertura de perdida total por robo requiere revision especializada.,Cobertura PTxRB.,True
ALT000946,SIN00227,RF-06,Denuncia,Alta,8,Demora atipica en denuncia de robo.,82 horas hasta la denuncia.,False
ALT000947,SIN00227,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000948,SIN00227,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,3 siniestros del conductor.,False
ALT000949,SIN00228,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,8 siniestros previos.,False
ALT000950,SIN00228,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,4 siniestros del vehiculo.,False
ALT000951,SIN00228,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,3 siniestros del conductor.,False
ALT000952,SIN00229,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,3 siniestros del vehiculo.,False
ALT000953,SIN00230,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,3 siniestros del vehiculo.,False
ALT000954,SIN00230,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,3 siniestros del conductor.,False
ALT000955,SIN00231,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000956,SIN00232,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,53 reclamos asociados.,False
ALT000957,SIN00232,RF-01,Cobertura,Critica,20,Cobertura de perdida total por robo requiere revision especializada.,Cobertura PTxRB.,True
ALT000958,SIN00232,RF-06,Denuncia,Media,4,Demora moderada en denuncia de robo.,26 horas hasta la denuncia.,False
ALT000959,SIN00232,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000960,SIN00232,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,3 siniestros del conductor.,False
ALT000961,SIN00233,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,3 siniestros previos.,False
ALT000962,SIN00233,RF-11,Documentos,Alta,10,"Documentos con fechas, valores o legibilidad inconsistentes.",1 documento(s) inconsistentes.,False
ALT000963,SIN00233,RF-06,Denuncia,Media,4,Demora moderada en denuncia de robo.,31 horas hasta la denuncia.,False
ALT000964,SIN00233,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,3 siniestros del vehiculo.,False
ALT000965,SIN00233,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000966,SIN00234,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000967,SIN00235,RF-08,Frecuencia,Media,4,Asegurado con frecuencia historica moderada.,2 siniestros previos.,False
ALT000968,SIN00235,RF-06,Denuncia,Media,4,Demora moderada en denuncia de robo.,30 horas hasta la denuncia.,False
ALT000969,SIN00235,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000970,SIN00236,RF-08,Frecuencia,Media,4,Asegurado con frecuencia historica moderada.,2 siniestros previos.,False
ALT000971,SIN00236,RF-01,Cobertura,Critica,20,Cobertura de perdida total por robo requiere revision especializada.,Cobertura PTxRB.,True
ALT000972,SIN00236,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000973,SIN00236,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000974,SIN00237,RF-06,Denuncia,Alta,8,Demora atipica en denuncia de robo.,50 horas hasta la denuncia.,False
ALT000975,SIN00237,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000976,SIN00238,RF-12,Reporte,Baja,3,Reporte con demora moderada.,Reporte despues de 5 dias.,False
ALT000977,SIN00238,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,1 documento(s) faltantes o ilegibles.,False
ALT000978,SIN00238,RF-06,Denuncia,Alta,8,Demora atipica en denuncia de robo.,121 horas hasta la denuncia.,False
ALT000979,SIN00238,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,3 siniestros del vehiculo.,False
ALT000980,SIN00238,RF-18,Dinamica,Alta,6,Relato ilogico frente al tipo de impacto.,Inconsistencia narrativa simulada.,False
ALT000981,SIN00239,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,6 siniestros previos.,False
ALT000982,SIN00239,RF-11,Documentos,Alta,10,"Documentos con fechas, valores o legibilidad inconsistentes.",1 documento(s) inconsistentes.,False
ALT000983,SIN00239,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,1 documento(s) faltantes o ilegibles.,False
ALT000984,SIN00239,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000985,SIN00239,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,4 siniestros del conductor.,False
ALT000986,SIN00240,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000987,SIN00240,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000988,SIN00241,RF-05,Vigencia,Alta,8,Siniestro muy cercano al inicio o fin de vigencia.,2 dias al borde de vigencia.,False
ALT000989,SIN00241,RF-12,Reporte,Baja,3,Reporte con demora moderada.,Reporte despues de 5 dias.,False
ALT000990,SIN00241,RF-03,Lista restrictiva,Critica,10,Coincidencia exacta con lista restrictiva simulada.,Proveedor o asegurado marcado en lista restrictiva de demo.,True
